season_label,shots,goals,xg,xg_mp,xg_per_shot,mean_dist,goals_minus_xg,finishing_pct
2015-16,137,16,15.507876221554376,14.94315566,0.11319617679966698,19.445829000446423,0.4921237784456238,3.173379587345569
2016-17,323,26,30.386735827640862,28.35060087,0.09407658150972403,21.98279373782359,-4.386735827640862,-14.436350954321755
2017-18,354,39,34.94004767161812,34.495884939999996,0.09870069963733931,21.349566971362403,4.059952328381883,11.619767570265198
2018-19,323,39,30.262783137204856,29.08318797,0.09369282705016983,22.395638946516936,8.737216862795144,28.87116106665573
2019-20,262,34,26.37330719929106,24.31735005,0.10066147785988953,22.995841885853473,7.626692800708941,28.918226838513277
2020-21,254,31,24.089285391552338,23.03634495,0.09483970626595409,22.630607003594843,6.9107146084476625,28.687918699618717
2021-22,386,37,37.8100040543926,36.47287039,0.09795337837925544,21.030756542278187,-0.8100040543925999,-2.1423008927143905
2022-23,434,59,43.69658055036794,41.55326188,0.10068336532342843,21.267446632152215,15.30341944963206,35.02200688676817
2023-24,351,30,29.69354582676742,28.4955212,0.08459699665745704,23.10973810632208,0.30645417323258073,1.032056511608411
